Text Instruction,Label
"This image contains a blood cells, categorize it.",Classification
Highlight and confirm the necrosis.,Both
Can you identify the invasive carcinoma in this picture?,Segmentation
Analyze the image and highlight where the tissue is.,Segmentation
We need to locate and check the clear cells for further analysis.,Both
"Find, then outline the atypia for classification.",Segmentation
Distinguish and highlight the exact location of the er negative in the given scene.,Both
Circle where the er negative is located in this image.,Segmentation
"Observe and categorize the er positive, noting key features.",Classification
Analyze the exact location of the inflammation in the given scene.,Classification
Your objective is to outline the hyperplasia efficiently.,Segmentation
Recognize and determine the correct boundaries of the atypia.,Classification
Locate and check the mucin and label it properly.,Both
Spot the exact location of the calcification in the given scene.,Segmentation
Can you distinguish and highlight the dysplasia in this picture?,Both
"Please outline the er positive, we need the data.",Segmentation
Circle the hyperplasia and label it properly.,Segmentation
Scan the image and highlight and confirm the hyperplasia accurately.,Both
Identify and highlight the neutrophilic infiltrate to improve detection.,Segmentation
Circle and determine the correct boundaries of the necrosis.,Segmentation
Encircle the area containing the mitotic figures with precision.,Segmentation
Find out if there are {obj}s or not. Locate them if there is any present. the cytoplasmic atypia.,Both
"Help us delimit the calcification, it's important.",Segmentation
Can you determine the fibrosis in this picture?,Classification
"Find, then spot the ulcer for classification.",Segmentation
"This image contains a cell detection, distinguish and highlight it.",Both
"Find, then mark the atrophy for classification.",Segmentation
"Inspect and indicate the hemorrhage, making it clearer.",Classification
Detect and classify where the tumor is located in this image.,Both
"Find, then evaluate the sheets for classification.",Classification
Scan the image and verify the gangrenous necrosis accurately.,Classification
Can you identify and analyze the gangrenous necrosis in this picture?,Both
Your objective is to identify and analyze the er negative efficiently.,Both
"Observe and outline the tumor necrosis, noting key features.",Segmentation
"Help us detect and classify the necrosis, it's important.",Both
Can you check the tissue in this picture?,Classification
Your objective is to verify the hypertrophy efficiently.,Classification
Draw boundary and highlight the er positive to improve detection.,Segmentation
Locate and check the hyperplasia.,Both
We need to evaluate the dysplasia for further analysis.,Classification
Scan the image and circle the pleomorphism accurately.,Segmentation
Find out and determine the correct boundaries of the fibrinoid necrosis.,Classification
Scan the image and judge the sheets accurately.,Classification
"Inspect and indicate the hyperplasia, making it clearer.",Classification
"Help us draw boundary the invasive carcinoma, it's important.",Segmentation
"This image contains a metastasis, evaluate it.",Classification
Your objective is to spot the metastasis efficiently.,Segmentation
Analyze the image and identify where the fibrinoid necrosis is.,Segmentation
Scan the image and highlight and confirm the mitotic figures accurately.,Both
"Observe and highlight the invasive carcinoma, noting key features.",Segmentation
Distinguish the tumor necrosis and label it properly.,Classification
"Detect and classify and indicate the tissue, making it clearer.",Both
"Find, then distinguish the dysplasia for classification.",Classification
Mark and determine the area containing the pleomorphism with precision.,Both
Analyze the image and detect where the tumor budding is.,Segmentation
"Find, then categorize the hypertrophy for classification.",Classification
Evaluate the edema and label it properly.,Classification
"Observe and highlight the tissue, noting key features.",Segmentation
Scan the image and mark and determine the sheets accurately.,Both
"Please find out if there are {obj}s or not. locate them if there is any present. the lymphocytic infiltrate, we need the data.",Both
Analyze the image and locate where the sheets is.,Segmentation
Scan the image and outline the mucin accurately.,Segmentation
Your objective is to map the hyalinization efficiently.,Segmentation
We need to judge the tumor for further analysis.,Classification
Detect the hyalinization and label it properly.,Segmentation
"We need to is there any {obj} in the region? if yes, mark out. the hypertrophy for further analysis.",Both
