Text Instruction,Label
"This image contains a apoptosis, outline and verify it.",2
"Find, then mark and determine the cytoplasmic atypia for classification.",2
Draw boundary the area containing the hypertrophy with precision.,1
"Help us separate the desmoplasianuclear atypia, it's important.",1
Your objective is to check the metastasis efficiently.,0
Find out if there are signet ring cellss or not. Locate them if there is any present.,0
Find out if there are tumor buddings or not. Locate them if there is any present.,1
Spot and recognize and highlight the tumor budding to improve detection.,2
Evaluate and determine the correct boundaries of the hyperplasia.,0
"Map and indicate the tumor budding, making it clearer.",1
"Your task is to distinguish the calcification, can you do it?",0
"Please highlight the granulation tissue, we need the data.",1
Outline and verify where the er negative is located in this image.,2
"Help us trace and evaluate the atrophy, it's important.",2
"Observe and spot and recognize the er positive, noting key features.",2
Confirm the exact location of the hemorrhage in the given scene.,0
Trace the er negative.,1
Draw boundary the nontumor and label it properly.,1
"Your task is to circle the clear cells, can you do it?",1
Evaluate the hyalinization.,0
Separate and determine the correct boundaries of the er negative.,1
Observe and highlight the tumor budding to improve detection.,0
"Draw boundary and indicate the dysplasia, making it clearer.",1
Mark the tumor budding and label it properly.,1
"Observe and highlight and confirm the tumor, noting key features.",2
Can you mark the hyalinization in this picture?,1
"This image contains a neutrophilic infiltrate, spot and recognize it.",2
"Is there any {obj} in the region? If yes, mark out. the blood cells.",2
Spot the exact location of the calcification in the given scene.,1
Your objective is to spot the atrophy efficiently.,1
"Mark and determine and indicate the tissue, making it clearer.",2
Detect the clear cells and label it properly.,1
Scan the image and identify and analyze the cytoplasmic atypia accurately.,2
"Please is there any {obj} in the region? if yes, mark out. the apoptosis, we need the data.",2
Analyze the image and locate where the fibrinoid necrosis is.,1
Can you spot the fibrosis in this picture?,1
Scan the image and trace the nontumor accurately.,1
Can you delimit the er negative in this picture?,1
Find out if there are {obj}s or not. Locate them if there is any present. the mitosis and label it properly.,2
Assess where the fibrosis is located in this image.,0
"Is there any ulcer in the region? If yes, mark out.",2
"Your task is to assess the atypia, can you do it?",0
Recognize and determine the correct boundaries of the fibrosis.,0
"Is there any apoptosis in the region? If yes, mark out.",1
"Please find out if there are {obj}s or not. locate them if there is any present. the fibrosis, we need the data.",2
"Find, then spot the hemorrhage for classification.",1
Verify the tumor budding.,0
"Please locate the inflammation, we need the data.",1
"Your task is to outline and verify the cell detection, can you do it?",2
Outline the tumor.,1
Can you detect and classify the lymphocytic infiltrate in this picture?,2
"This image contains a fibrinoid necrosis, find out it.",0
Analyze the image and categorize where the er positive is.,0
We need to analyze the ulcer for further analysis.,0
Distinguish the exact location of the hypertrophy in the given scene.,0
Can you identify and analyze the neutrophilic infiltrate in this picture?,2
Your objective is to draw boundary the carcinoma in situ efficiently.,1
Your objective is to spot the pleomorphism efficiently.,1
"Help us distinguish and highlight the calcification, it's important.",2
"Please is there any {obj} in the region? if yes, mark out. the sheets, we need the data.",2
"This image contains a hyalinization, judge it.",0
Encircle the hyalinization.,1
Evaluate and highlight the tumor budding to improve detection.,0
Locate and check the cell detection and label it properly.,2
"Confirm and indicate the nontumor, making it clearer.",0
"Your task is to verify the calcification, can you do it?",0
"Can you is there any {obj} in the region? if yes, mark out. the hypertrophy in this picture?",2
"Find, then identify and analyze the clear cells for classification.",2
"Observe and trace the signet ring cells, noting key features.",1
Analyze the image and observe where the metastasis is.,0
Scan the image and evaluate the calcification accurately.,0
We need to sketch the lymphocytic infiltrate for further analysis.,1
We need to encircle the metastasis for further analysis.,1
"This image contains a cytoplasmic atypia, confirm it.",0
"Help us detect the blood cells, it's important.",1
Identify and analyze the exact location of the dysplasia in the given scene.,2
Your objective is to outline and verify the gangrenous necrosis efficiently.,2
Observe the exact location of the neutrophilic infiltrate in the given scene.,0
"Please map the apoptosis, we need the data.",1
"Please delimit the signet ring cells, we need the data.",1
Outline the exact location of the metaplasia in the given scene.,1
Highlight and determine the correct boundaries of the necrosis.,1
"Find, then detect the necrosis for classification.",1
"Trace and indicate the dysplasia, making it clearer.",1
"Encircle and categorize and indicate the cell detection, making it clearer.",2
Find out if there are er negatives or not. Locate them if there is any present.,1
"Is there any nontumor in the region? If yes, mark out.",0
Can you evaluate the metastasis in this picture?,0
Can you recognize the lymphocytic infiltrate in this picture?,0
Distinguish and highlight the granulation tissue.,2
Assess the area containing the er positive with precision.,0
Sketch the area containing the carcinoma in situ with precision.,1
Spot and recognize the cell detection and label it properly.,2
"This image contains a er negative, highlight and confirm it.",2
Outline and verify and highlight the necrosis to improve detection.,2
Mark the area containing the dysplasia with precision.,1
Analyze the image and mark where the neutrophilic infiltrate is.,1
Map and determine the correct boundaries of the dysplasia.,1
Your objective is to spot the metastasis efficiently.,1
Distinguish the edema.,0
Categorize the tubules and label it properly.,0
"Please encircle and categorize the tubules, we need the data.",2
Highlight and confirm and highlight the lymphocytic infiltrate to improve detection.,2
Encircle and categorize the area containing the tumor with precision.,2
Observe and determine the correct boundaries of the desmoplasianuclear atypia.,0
Identify and analyze the exact location of the metastasis in the given scene.,2
